Index,p0,p1,p2,p3,camber_0.03,camber_0.2,camber_0.4,camber_0.6,camber_0.8,U10_a0_OF_cl,U10_a0_OF_cd,U10_a1_OF_cl,U10_a1_OF_cd,U10_a3_OF_cl,U10_a3_OF_cd
4164,-0.001709,0.053637,0.03389,0.007906,-0.000182,0.010367,0.031767,0.023521,0.014515,0.355441,0.001728,0.56187,0.000142,0.775646,0.031808
4165,-0.000402,0.053467,0.033191,0.008915,-1.9e-05,0.010877,0.03155,0.023678,0.014707,0.352141,0.00206,0.563057,0.000155,0.781466,0.031638
4166,-0.000865,0.054114,0.034588,0.008788,-7.5e-05,0.010829,0.032187,0.024067,0.014704,0.360794,0.001779,0.567989,6.2e-05,0.780622,0.032003
4167,-0.001174,0.053584,0.031999,0.010379,-0.000115,0.010553,0.031218,0.023854,0.014981,0.354585,0.00193,0.566331,4.1e-05,0.78099,0.030742
4168,-0.001138,0.05263,0.031159,0.008286,-0.000115,0.010369,0.030602,0.022811,0.014545,0.345258,0.002021,0.558281,5.7e-05,0.775418,0.030983
4169,-0.001049,0.053471,0.035277,0.007597,-0.0001,0.010637,0.032145,0.023832,0.014476,0.356298,0.001798,0.565049,4.5e-05,0.776855,0.032212
4170,0.000403,0.052463,0.033744,0.01067,7.8e-05,0.011032,0.031397,0.02449,0.01507,0.358031,0.002051,0.571507,6.8e-05,0.787307,0.031065
4171,-0.000656,0.054673,0.03225,0.006514,-4.6e-05,0.010989,0.031673,0.022508,0.014207,0.353644,0.001853,0.558943,0.000166,0.77368,0.032676
4172,-9.1e-05,0.053123,0.035278,0.009229,1.9e-05,0.010976,0.032068,0.024434,0.014805,0.358202,0.001968,0.570705,2e-06,0.78413,0.031777
4173,-0.000394,0.052274,0.031803,0.009903,-2.3e-05,0.010626,0.030708,0.023605,0.014882,0.34589,0.002233,0.563739,4.9e-05,0.781489,0.030692
4175,-0.000145,0.051915,0.034109,0.010165,7e-06,0.010699,0.031284,0.02441,0.014974,0.357881,0.001931,0.570149,4e-06,0.783357,0.031021
4176,0.00045,0.054258,0.035017,0.007758,9.1e-05,0.011423,0.032407,0.023819,0.014504,0.360024,0.001948,0.568583,9.3e-05,0.780945,0.0329
4178,0.000101,0.054237,0.034917,0.009201,4.7e-05,0.011269,0.032369,0.024323,0.014793,0.362647,0.001902,0.571223,7.4e-05,0.783014,0.032215
4180,-0.000919,0.052987,0.033944,0.009629,-8.6e-05,0.010577,0.03159,0.02417,0.014863,0.356552,0.001889,0.567668,4.7e-05,0.780772,0.031229
4183,-0.000532,0.053874,0.033477,0.009622,-3.4e-05,0.010906,0.031785,0.024032,0.014854,0.355838,0.002005,0.565989,0.000131,0.783099,0.031544
4185,-0.0006,0.053642,0.036272,0.007316,-4.3e-05,0.010878,0.032521,0.024036,0.014436,0.357286,0.001875,0.56701,2.6e-05,0.779969,0.032539
4187,0.000242,0.054087,0.032347,0.008839,6.4e-05,0.011258,0.031543,0.023395,0.014677,0.354439,0.002051,0.5668,8.6e-05,0.780942,0.03185
4188,-0.001022,0.054165,0.035273,0.00682,-9.4e-05,0.010784,0.03239,0.023549,0.014319,0.360195,0.001681,0.564088,5.6e-05,0.777023,0.032821
4191,-0.000381,0.054289,0.033497,0.008413,-1.3e-05,0.011051,0.031936,0.023593,0.01461,0.354856,0.002005,0.564253,0.000131,0.77994,0.032161
4194,-0.000849,0.052943,0.0353,0.006787,-7.7e-05,0.01062,0.031961,0.023534,0.014313,0.352008,0.001898,0.562683,4.2e-05,0.777963,0.032283
4195,-0.000599,0.053723,0.034847,0.008013,-4.3e-05,0.010871,0.032127,0.023856,0.014552,0.358433,0.001836,0.566338,5.4e-05,0.779774,0.032244
4196,0.000609,0.054331,0.034358,0.006356,0.000112,0.011494,0.032228,0.023096,0.01421,0.356916,0.001964,0.564562,0.000168,0.777102,0.033374
4197,-0.000512,0.054917,0.034597,0.00613,-2.7e-05,0.011136,0.032471,0.023092,0.014169,0.35961,0.001754,0.563776,6.1e-05,0.774146,0.033569
4198,-0.000573,0.053768,0.033711,0.008514,-3.9e-05,0.010872,0.031806,0.023692,0.014634,0.355317,0.001937,0.564046,0.00012,0.780332,0.031913
4200,-0.000145,0.052294,0.034522,0.00869,8e-06,0.01078,0.031533,0.023994,0.014683,0.353357,0.002019,0.567075,2.2e-05,0.78219,0.03161
4212,-0.000211,0.052003,0.034223,0.006117,-1e-06,0.01069,0.031312,0.022946,0.01416,0.344577,0.002095,0.55925,6.2e-05,0.775969,0.032283
4213,-0.00027,0.05251,0.033067,0.007128,-6e-06,0.010745,0.031154,0.022969,0.014344,0.347633,0.002042,0.55871,0.000141,0.777446,0.031936
4214,5.3e-05,0.052763,0.033292,0.006175,3.5e-05,0.010935,0.031317,0.022687,0.014156,0.347282,0.002046,0.558486,0.000164,0.775375,0.032452
4215,-2.9e-05,0.052475,0.034458,0.007524,2.4e-05,0.010863,0.031573,0.023544,0.014447,0.350013,0.002071,0.563982,6.5e-05,0.779153,0.032053
4216,-0.000306,0.053103,0.034699,0.005955,-8e-06,0.010872,0.03185,0.023042,0.014135,0.350166,0.001968,0.560763,5.4e-05,0.775714,0.032817
4218,-6e-06,0.053278,0.034933,0.006941,3e-05,0.011037,0.032003,0.023481,0.014338,0.353123,0.001986,0.564055,7.6e-05,0.778714,0.032635
4219,-0.001501,0.052359,0.036268,0.006312,-0.000162,0.010245,0.032014,0.023651,0.014233,0.351469,0.001827,0.560947,0.000114,0.774175,0.032071
4220,0.00025,0.052479,0.032128,0.008199,5.9e-05,0.010944,0.030888,0.023076,0.014544,0.344618,0.002244,0.561124,0.000135,0.780073,0.031461
4222,0.00099,0.054203,0.033961,0.00567,0.000159,0.011624,0.032069,0.022719,0.014065,0.354045,0.002057,0.562948,0.000153,0.776,0.033512
4223,-0.000853,0.053664,0.034204,0.006299,-7.5e-05,0.010741,0.031888,0.023022,0.014196,0.355288,0.001765,0.56059,9.8e-05,0.774804,0.032703
4224,-0.000403,0.052292,0.033984,0.009607,-2.4e-05,0.010661,0.031369,0.024168,0.014859,0.355018,0.001987,0.568085,1.8e-05,0.781532,0.031191
4225,-0.00072,0.053513,0.035514,0.004973,-5.9e-05,0.010789,0.032221,0.022933,0.013951,0.352852,0.001815,0.560154,2.6e-05,0.772043,0.03332
4226,-0.000597,0.054058,0.033663,0.004826,-4.1e-05,0.010918,0.031864,0.022313,0.01389,0.351004,0.001877,0.55794,8.8e-05,0.770136,0.03343
4227,-0.000312,0.052968,0.032347,0.007327,-1e-05,0.010805,0.031104,0.022825,0.014372,0.345071,0.002147,0.557637,0.000202,0.777533,0.031849
4228,-0.000225,0.052674,0.0332,0.007479,-0.0,0.010798,0.031259,0.023141,0.014417,0.349313,0.002031,0.559854,0.000154,0.778214,0.031905
4229,0.000108,0.053601,0.030736,0.006003,4.5e-05,0.01108,0.030851,0.021843,0.014078,0.347679,0.001983,0.558346,8.8e-05,0.771446,0.032378
4230,-0.000182,0.05343,0.034376,0.008206,8e-06,0.010983,0.031895,0.02378,0.014583,0.3556,0.001966,0.565777,0.000104,0.780337,0.032086
4231,-0.001167,0.053372,0.033232,0.006033,-0.000116,0.010535,0.031475,0.022621,0.014126,0.348548,0.001878,0.556983,0.000121,0.771162,0.032435
4232,-0.000191,0.052712,0.035808,0.005978,4e-06,0.010862,0.032047,0.023389,0.014158,0.350625,0.002007,0.562575,1.5e-05,0.776876,0.032734
4233,-0.000927,0.053648,0.033953,0.005894,-8.4e-05,0.010702,0.0318,0.022795,0.01411,0.353995,0.001775,0.559159,0.000124,0.773052,0.032761
4235,0.000298,0.053618,0.033565,0.005409,6.9e-05,0.01121,0.031711,0.022495,0.014006,0.350422,0.002011,0.5591,0.00021,0.773408,0.033175
4236,-0.000419,0.053071,0.033689,0.004917,-2.3e-05,0.010801,0.031521,0.022346,0.013909,0.347995,0.001921,0.556517,0.000123,0.77145,0.033009
4238,-8e-05,0.054339,0.034501,0.003974,2.5e-05,0.011205,0.032229,0.022258,0.013733,0.355319,0.001804,0.559293,8.7e-05,0.769457,0.034142
4239,-0.000713,0.051819,0.036675,0.005321,-6.5e-05,0.010481,0.03196,0.023404,0.01404,0.349488,0.001959,0.560313,4.6e-05,0.773721,0.032445
4240,-0.000519,0.053954,0.036295,0.005902,-3.2e-05,0.010973,0.032631,0.023522,0.014151,0.357211,0.001822,0.563934,3.9e-05,0.77548,0.033249
4241,4.3e-05,0.053652,0.034145,0.007102,3.8e-05,0.011118,0.031904,0.023301,0.014357,0.354681,0.001957,0.563318,0.000143,0.778266,0.032651
4243,7.5e-05,0.053928,0.035204,0.006551,4.3e-05,0.011202,0.03232,0.023426,0.014264,0.356304,0.001926,0.564937,6.2e-05,0.777156,0.033166
4244,3.7e-05,0.054692,0.033502,0.005229,4.1e-05,0.011308,0.03207,0.022418,0.013969,0.352052,0.001982,0.559707,0.000138,0.771883,0.033554
4245,0.000334,0.05159,0.03444,0.007543,6.6e-05,0.010844,0.03126,0.023537,0.014451,0.34742,0.002154,0.56454,7e-06,0.779756,0.031843
4246,-0.000124,0.052828,0.033401,0.006888,1.3e-05,0.010874,0.031374,0.022985,0.014301,0.349392,0.002017,0.560009,0.000136,0.777119,0.032228
4247,-0.000395,0.053617,0.03735,0.00629,-1.7e-05,0.010977,0.032835,0.023988,0.014247,0.358173,0.001873,0.566877,2.4e-05,0.779232,0.033012
4248,0.000516,0.052843,0.0366,0.00637,9.4e-05,0.011201,0.032362,0.02378,0.014251,0.353633,0.002072,0.567506,2e-06,0.779709,0.032928
4249,-0.000443,0.054026,0.035251,0.004889,-2.2e-05,0.011002,0.032336,0.022825,0.01393,0.354805,0.001817,0.561338,2.6e-05,0.771113,0.033721
4251,-0.001225,0.05386,0.035044,0.005136,-0.000121,0.010635,0.032188,0.022852,0.013976,0.355848,0.001669,0.559032,6.6e-05,0.771481,0.033204
4252,9.9e-05,0.054059,0.036606,0.006928,4.6e-05,0.011261,0.032794,0.023999,0.014363,0.359653,0.001903,0.568402,2.1e-05,0.778519,0.033203
4253,0.000198,0.054434,0.035109,0.006746,6e-05,0.011352,0.03248,0.023473,0.014302,0.360436,0.001843,0.565922,0.000113,0.777111,0.033382
4254,-0.000273,0.052803,0.034041,0.008171,-5e-06,0.010817,0.031563,0.023658,0.014571,0.352136,0.002017,0.56426,9e-05,0.780341,0.031808
4255,0.000159,0.053619,0.035586,0.007987,5.2e-05,0.011184,0.032338,0.024073,0.01456,0.356975,0.001997,0.568716,4.1e-05,0.781265,0.03254
4256,4e-06,0.052763,0.034141,0.007418,2.9e-05,0.010928,0.031582,0.023409,0.014421,0.350687,0.002052,0.563052,0.000102,0.778756,0.032146
4257,-0.000207,0.05362,0.036238,0.006338,6e-06,0.01104,0.032508,0.023663,0.014238,0.356531,0.001892,0.564918,2.2e-05,0.777858,0.033039
4258,-0.000143,0.053216,0.032507,0.006322,1.2e-05,0.010927,0.031239,0.022504,0.014172,0.344399,0.002141,0.556373,0.00023,0.774847,0.032378
4259,-0.000485,0.054647,0.032418,0.004958,-2.5e-05,0.01106,0.031707,0.021984,0.013896,0.350323,0.001919,0.555728,0.000178,0.769723,0.0333
4260,8.7e-05,0.05348,0.033989,0.005384,4.2e-05,0.011101,0.031781,0.022615,0.014008,0.351237,0.00195,0.559709,0.000138,0.773956,0.033227
4261,-0.000197,0.052996,0.035398,0.00809,5e-06,0.010909,0.032044,0.024048,0.014577,0.354718,0.00199,0.567857,1e-06,0.78139,0.032087
4263,0.000414,0.052599,0.035177,0.008703,8e-05,0.011087,0.031861,0.024203,0.014697,0.3549,0.002072,0.570292,1.2e-05,0.783178,0.031926
4264,0.00075,0.053351,0.034794,0.007484,0.000125,0.01137,0.032019,0.02364,0.014445,0.353597,0.002108,0.56663,0.000117,0.780787,0.032688
4265,-7.3e-05,0.054086,0.034772,0.007947,2.5e-05,0.011163,0.032254,0.023812,0.014538,0.359977,0.001859,0.56709,8.9e-05,0.780347,0.032546
4266,-0.000906,0.052903,0.034653,0.005909,-8.5e-05,0.010577,0.031742,0.023009,0.014125,0.349593,0.001888,0.559294,6.5e-05,0.774557,0.032574
4267,-0.000256,0.053933,0.034434,0.00707,1e-06,0.01105,0.032082,0.023381,0.014356,0.356942,0.001862,0.563614,0.000111,0.77766,0.032713
4268,-0.000266,0.054263,0.03693,0.006173,1e-06,0.011151,0.032946,0.023821,0.014217,0.359718,0.00184,0.566631,1.6e-05,0.777074,0.033438
4269,-0.000178,0.054002,0.034345,0.007883,1.1e-05,0.011096,0.03209,0.023656,0.014518,0.358402,0.00188,0.565688,9.3e-05,0.779378,0.032445
4272,-0.000418,0.053046,0.035685,0.007135,-2.3e-05,0.010829,0.032133,0.023783,0.01439,0.353343,0.001961,0.565304,2e-06,0.779533,0.032388
4274,-3.6e-05,0.053748,0.03539,0.007914,2.8e-05,0.011123,0.032319,0.023987,0.014542,0.357868,0.001937,0.567695,6.4e-05,0.781108,0.032535
4275,0.00016,0.052877,0.034856,0.007507,4.9e-05,0.011028,0.031845,0.023664,0.014451,0.351796,0.002065,0.565358,6.5e-05,0.779883,0.032307
4277,0.000304,0.051707,0.033782,0.007614,6.2e-05,0.010844,0.031104,0.023362,0.014454,0.346597,0.00216,0.56224,5.3e-05,0.779533,0.031759
4278,-0.000255,0.053385,0.035325,0.007137,-1e-06,0.010959,0.032153,0.023676,0.014384,0.355112,0.001924,0.565294,3.4e-05,0.779334,0.032613
4281,-0.000569,0.053133,0.035103,0.006389,-4.1e-05,0.010772,0.031977,0.023328,0.014229,0.35191,0.001919,0.562135,2.6e-05,0.776872,0.032658
4282,-0.0003,0.05308,0.034608,0.008989,-8e-06,0.010868,0.031841,0.024139,0.014745,0.356982,0.001937,0.568004,3.8e-05,0.782579,0.031707
4283,0.000166,0.054182,0.035988,0.007212,5.5e-05,0.011303,0.032657,0.023915,0.01441,0.359383,0.001923,0.568365,4.2e-05,0.779623,0.033173
4284,-3e-06,0.053136,0.034434,0.008165,3e-05,0.011002,0.031812,0.02378,0.014576,0.354363,0.002004,0.566149,7.6e-05,0.780637,0.03204
4285,-2.8e-05,0.052507,0.034478,0.007417,2.4e-05,0.01087,0.03159,0.02351,0.014426,0.349829,0.002061,0.56388,6.3e-05,0.779084,0.032095
4286,0.000398,0.053354,0.035552,0.007389,8.1e-05,0.011233,0.032235,0.023839,0.014439,0.354863,0.002043,0.567605,5e-05,0.780345,0.032725
4287,0.000299,0.053746,0.035557,0.008522,7e-05,0.011268,0.032385,0.024264,0.014667,0.359493,0.00198,0.570461,5.5e-05,0.782282,0.032424
4288,-0.000161,0.053138,0.034906,0.007324,1e-05,0.010943,0.031942,0.023614,0.014414,0.352452,0.002008,0.564496,5.7e-05,0.779382,0.032385
4289,0.000448,0.053055,0.034396,0.007853,8.6e-05,0.011177,0.031784,0.023652,0.014513,0.352932,0.002082,0.565795,0.000109,0.780234,0.032264
4290,0.000299,0.054229,0.035083,0.00788,7.2e-05,0.011354,0.032412,0.023884,0.01453,0.360041,0.001932,0.568281,0.000112,0.780558,0.03283
4291,0.00024,0.053583,0.035828,0.00689,6.2e-05,0.011216,0.032392,0.023741,0.014343,0.35542,0.001997,0.566846,3.9e-05,0.779417,0.033004
4292,0.000389,0.053853,0.035925,0.008188,8.2e-05,0.011333,0.032535,0.024254,0.014606,0.358648,0.002016,0.570855,3.1e-05,0.782169,0.03268
4293,-5.6e-05,0.054109,0.035561,0.006065,2.7e-05,0.011188,0.032484,0.023358,0.014172,0.35732,0.001873,0.564541,3.6e-05,0.775594,0.033463
4294,-0.000139,0.053063,0.035499,0.007783,1.2e-05,0.010948,0.032098,0.023966,0.014517,0.354167,0.002007,0.567305,5e-06,0.780594,0.032267
4295,-0.000253,0.053606,0.035254,0.00693,0.0,0.011001,0.03221,0.023579,0.014341,0.356268,0.001877,0.564597,5.3e-05,0.778428,0.032779
4296,9.1e-05,0.052909,0.035362,0.007409,4.1e-05,0.011013,0.032006,0.023784,0.014439,0.352669,0.002047,0.56664,1.2e-05,0.780024,0.032407
4297,7.8e-05,0.053915,0.035366,0.008069,4.3e-05,0.011204,0.032377,0.024038,0.014572,0.359496,0.001918,0.568444,7.2e-05,0.781518,0.032556
4298,6.2e-05,0.053296,0.034952,0.007808,3.9e-05,0.01107,0.032025,0.023809,0.014513,0.354963,0.001993,0.566527,6.5e-05,0.780257,0.032339
4300,8.5e-05,0.053162,0.035466,0.007809,4.1e-05,0.011062,0.032132,0.023966,0.014522,0.354732,0.002015,0.567743,2.2e-05,0.780682,0.032377
4302,-0.000307,0.052744,0.034032,0.006803,-1e-05,0.01079,0.031526,0.023148,0.014295,0.349015,0.002019,0.560641,9.5e-05,0.777368,0.032259
4303,-0.000136,0.052946,0.034587,0.008405,1.2e-05,0.010911,0.031787,0.023914,0.014627,0.354384,0.002003,0.56661,5.4e-05,0.781309,0.031888
4304,-3e-05,0.053035,0.034944,0.007539,2.6e-05,0.010979,0.031923,0.023704,0.014459,0.35288,0.002015,0.565255,5.9e-05,0.779783,0.032326
4305,-0.000147,0.052628,0.035125,0.008054,9e-06,0.010853,0.03183,0.023947,0.014565,0.35304,0.00202,0.567245,1e-06,0.781054,0.031976
4306,0.0002,0.052562,0.034806,0.006933,5.3e-05,0.010983,0.031712,0.023433,0.014334,0.349006,0.002102,0.563676,6.2e-05,0.77902,0.032405
4307,-0.00037,0.053472,0.035858,0.007338,-1.5e-05,0.010935,0.032343,0.023915,0.014433,0.356109,0.001915,0.566626,7e-06,0.77998,0.032533
4308,0.00014,0.053051,0.035423,0.007762,4.7e-05,0.011063,0.032081,0.023935,0.014512,0.353798,0.002051,0.567363,3e-05,0.780766,0.032361
4309,6.2e-05,0.052099,0.034669,0.008584,3.4e-05,0.010832,0.031513,0.023998,0.014665,0.35295,0.002043,0.567838,7e-06,0.782284,0.031652
4310,-0.000123,0.053348,0.034816,0.008055,1.6e-05,0.010999,0.031999,0.023859,0.01456,0.356282,0.001944,0.566497,6.9e-05,0.7804,0.032192
4312,-0.000137,0.052244,0.034829,0.00799,9e-06,0.010778,0.031602,0.023829,0.014548,0.350995,0.002052,0.566324,4e-06,0.780859,0.031844
4314,1.4e-05,0.052979,0.03473,0.008157,3.1e-05,0.010984,0.031845,0.023867,0.01458,0.354089,0.002016,0.566654,6e-05,0.780845,0.032051
4317,-8e-06,0.053022,0.035364,0.008256,2.9e-05,0.010993,0.032052,0.024099,0.01461,0.355404,0.002009,0.56842,1.5e-05,0.781777,0.032115
4319,6.6e-05,0.052658,0.035026,0.008238,3.6e-05,0.010948,0.03182,0.023985,0.014601,0.353337,0.002053,0.567777,2.3e-05,0.781631,0.031965
4320,0.000177,0.052534,0.034987,0.00866,5e-05,0.01097,0.031771,0.024128,0.014685,0.354235,0.002053,0.569139,1.5e-05,0.782638,0.031822
4322,-0.000351,0.052215,0.033903,0.008646,-1.8e-05,0.010667,0.03131,0.023786,0.014664,0.351784,0.002014,0.565339,4e-05,0.781752,0.03146
4323,0.000319,0.052674,0.034888,0.008213,6.8e-05,0.011056,0.031793,0.023934,0.014593,0.352758,0.002092,0.568003,4e-05,0.781585,0.032037
4324,-6.3e-05,0.053002,0.034571,0.007504,2.2e-05,0.010953,0.031797,0.023576,0.014445,0.352625,0.002011,0.564202,8.5e-05,0.779159,0.032255
4325,-0.000182,0.052637,0.035031,0.006857,5e-06,0.010839,0.031793,0.023474,0.014322,0.350341,0.002022,0.563769,2.1e-05,0.778353,0.032385
4327,-0.000113,0.052188,0.034798,0.007755,1.2e-05,0.010777,0.031571,0.023731,0.0145,0.350327,0.002061,0.565636,7e-06,0.780137,0.031908
4328,5.7e-05,0.052909,0.03447,0.008044,3.6e-05,0.010984,0.031742,0.023744,0.014552,0.35315,0.002035,0.565784,7.4e-05,0.780354,0.03204
4329,0.000121,0.052886,0.034212,0.007701,4.4e-05,0.011003,0.031655,0.023537,0.014479,0.351704,0.002063,0.564159,0.000105,0.779464,0.032127
5388,0.000172,0.051499,0.034047,0.009897,4.5e-05,0.010751,0.031124,0.024288,0.014919,0.35711,0.001961,0.569822,9e-06,0.78549,0.031075
5389,0.000173,0.051496,0.034057,0.009905,4.5e-05,0.010751,0.031126,0.024294,0.014921,0.356787,0.001988,0.56992,9e-06,0.785683,0.031068
5390,0.000173,0.051517,0.034057,0.009928,4.5e-05,0.010756,0.031134,0.024303,0.014925,0.357158,0.001962,0.569975,7e-06,0.785491,0.031075
5391,0.000166,0.051512,0.034077,0.00989,4.4e-05,0.010752,0.031137,0.024294,0.014918,0.356954,0.001975,0.569961,6e-06,0.785403,0.031082
5392,0.000171,0.051491,0.034038,0.009891,4.5e-05,0.010749,0.031118,0.024283,0.014918,0.357276,0.001952,0.569716,1.3e-05,0.785407,0.031069
5393,0.000181,0.051502,0.034074,0.009926,4.6e-05,0.010756,0.031133,0.024307,0.014925,0.357157,0.001966,0.570008,5e-06,0.785554,0.031073
5394,0.000179,0.051526,0.034102,0.009906,4.6e-05,0.010761,0.03115,0.024308,0.014921,0.357338,0.001957,0.569967,8e-06,0.785516,0.031079
5395,0.000177,0.051514,0.034071,0.009883,4.6e-05,0.010757,0.031136,0.02429,0.014916,0.356925,0.001973,0.56986,6e-06,0.785408,0.031086
5396,0.000177,0.051513,0.034055,0.009914,4.6e-05,0.010756,0.031131,0.024297,0.014922,0.357024,0.001966,0.569949,8e-06,0.785581,0.03107
5397,0.000162,0.051483,0.03405,0.009866,4.4e-05,0.010744,0.031118,0.024277,0.014912,0.357084,0.001958,0.569699,7e-06,0.785501,0.031081
5398,0.000179,0.051503,0.034049,0.009921,4.6e-05,0.010755,0.031126,0.024297,0.014924,0.357127,0.001966,0.569778,1.7e-05,0.785455,0.03107
5399,0.000183,0.051504,0.034039,0.009931,4.6e-05,0.010757,0.031124,0.024298,0.014925,0.356933,0.001976,0.569935,1.1e-05,0.785492,0.031076
5400,0.0,0.0,0.0,0.0,-0.000191,8.9e-05,0.002109,0.009666,0.012352,0.303527,0.003457,0.502818,0.00131,0.643458,0.044434
5408,-0.005012,0.036298,-0.032942,-0.020921,-0.000671,0.0045,0.004972,-0.007914,0.007581,0.196866,0.002551,0.38645,0.001942,0.601777,0.040582
5414,-0.001177,0.005499,-0.006814,-0.008076,-0.000316,0.00055,0.001935,0.004623,0.010609,0.249101,0.002924,0.477276,0.001078,0.629066,0.048823
5416,0.013673,0.040717,-0.009692,0.01184,0.001694,0.013671,0.014533,0.011432,0.014576,0.329535,0.003343,0.544762,0.002095,0.695147,0.032907
5417,0.022149,0.037474,0.013387,-0.013146,0.002745,0.017013,0.020396,0.009256,0.009927,0.299723,0.002748,0.54625,0.001736,0.651596,0.040983
5422,0.026328,0.026859,0.008348,0.038119,0.003226,0.016636,0.015629,0.026606,0.020176,0.464714,0.003125,0.7183,0.002515,0.690129,0.039449
5429,0.008703,0.053509,0.009245,-0.01523,0.001124,0.014362,0.024461,0.007351,0.009437,0.286996,0.003074,0.503798,0.001074,0.671222,0.041715
5433,-0.009456,0.068095,-0.002344,0.015901,-0.001096,0.009307,0.02588,0.015446,0.015518,0.346511,0.002717,0.511441,0.002225,0.734056,0.035876
5436,0.026118,0.029117,0.011984,-0.034794,0.003209,0.017046,0.016897,0.000726,0.00554,0.298709,0.002091,0.494972,0.00307,0.602934,0.049158
5438,0.022905,0.071411,0.008365,-0.001745,0.002981,0.023866,0.031307,0.012237,0.012141,0.368171,0.003129,0.574139,0.001781,0.677894,0.041595
5439,0.008966,0.034756,-0.001205,0.036645,0.001079,0.010649,0.01498,0.023186,0.019718,0.390391,0.003216,0.633921,0.000138,0.758644,0.030929
5443,0.026181,0.027774,-0.00423,0.049892,0.003211,0.016548,0.012268,0.027101,0.022337,0.455743,0.003525,0.668852,0.003202,0.726069,0.035544
5447,0.016846,0.063163,0.016608,-0.019133,0.002186,0.01982,0.030435,0.00826,0.008774,0.320259,0.003132,0.530867,0.001136,0.661042,0.036173
5448,0.025713,0.04419,0.041729,0.030884,0.003222,0.020295,0.031884,0.034367,0.019278,0.449681,0.002945,0.723039,0.001138,0.838665,0.018353
5456,-0.003693,0.041781,0.011751,0.016277,-0.000481,0.006855,0.020801,0.019694,0.01583,0.344226,0.001525,0.54002,0.000156,0.752243,0.028001
5457,0.009575,0.050112,-0.006913,0.021159,0.001219,0.013808,0.01871,0.015826,0.016501,0.354542,0.003215,0.568078,0.000505,0.699844,0.0386
5460,-0.002278,0.022025,0.010375,0.045292,-0.000385,0.003583,0.013532,0.029846,0.021656,0.422433,0.002669,0.627729,0.000762,0.76023,0.032564
5461,0.017675,0.000828,0.034446,0.014584,0.002033,0.008314,0.013547,0.025694,0.01587,0.328614,0.003232,0.578355,0.002893,0.749072,0.037411
5462,0.040122,0.045463,0.051249,0.043027,0.005036,0.026815,0.035834,0.041813,0.021886,0.585105,0.002279,0.834593,0.002206,0.892371,0.019648
5463,0.000296,-0.002406,0.026285,0.052877,-0.000163,0.000172,0.009632,0.037341,0.023452,0.410577,0.002104,0.597435,0.003228,0.75624,0.038743
5467,0.005869,0.002884,-0.010423,0.038515,0.000557,0.002973,0.000559,0.020753,0.01994,0.373011,0.00315,0.583547,0.002716,0.692269,0.046191
5469,-0.011551,0.069737,0.014561,0.003242,-0.001352,0.009012,0.031384,0.015979,0.01325,0.33534,0.002828,0.510628,0.002398,0.72434,0.039384
5472,0.019997,0.018351,0.016518,0.024927,0.002396,0.012423,0.014667,0.024159,0.017654,0.398045,0.004212,0.683192,0.002012,0.72202,0.027077
